source,target,key,n_lines,n_tokens,edge_index,edge_type
#Emilia_Oth,5.02.0111,2,1,11,1087,active
5.02.0111,#Desdemona_Oth,4,1,11,1087,passive
5.02.0111,#Othello_Oth,2,1,11,1087,passive
#Othello_Oth,5.02.0111,2,11,92,1088,active
5.02.0111,#Desdemona_Oth,5,11,92,1088,passive
5.02.0111,#Emilia_Oth,2,11,92,1088,passive
#Emilia_Oth,5.02.0111,3,2,14,1089,active
5.02.0111,#Desdemona_Oth,6,2,14,1089,passive
5.02.0111,#Othello_Oth,3,2,14,1089,passive
#Othello_Oth,5.02.0111,3,4,26,1090,active
5.02.0111,#Desdemona_Oth,7,4,26,1090,passive
5.02.0111,#Emilia_Oth,3,4,26,1090,passive
#Emilia_Oth,5.02.0111,4,1,8,1091,active
5.02.0111,#Desdemona_Oth,8,1,8,1091,passive
5.02.0111,#Othello_Oth,4,1,8,1091,passive
#Othello_Oth,5.02.0111,4,1,2,1092,active
5.02.0111,#Desdemona_Oth,9,1,2,1092,passive
5.02.0111,#Emilia_Oth,4,1,2,1092,passive
#Emilia_Oth,5.02.0111,5,1,4,1093,active
5.02.0111,#Desdemona_Oth,10,1,4,1093,passive
5.02.0111,#Othello_Oth,5,1,4,1093,passive
#Othello_Oth,5.02.0111,5,3,21,1094,active
5.02.0111,#Desdemona_Oth,11,3,21,1094,passive
5.02.0111,#Emilia_Oth,5,3,21,1094,passive
#Emilia_Oth,5.02.0111,6,2,10,1095,active
5.02.0111,#Desdemona_Oth,12,2,10,1095,passive
5.02.0111,#Othello_Oth,6,2,10,1095,passive
#Othello_Oth,5.02.0111,6,1,5,1096,active
5.02.0111,#Desdemona_Oth,13,1,5,1096,passive
5.02.0111,#Emilia_Oth,6,1,5,1096,passive
#Emilia_Oth,5.02.0111,7,1,5,1097,active
5.02.0111,#Desdemona_Oth,14,1,5,1097,passive
5.02.0111,#Othello_Oth,7,1,5,1097,passive
#Othello_Oth,5.02.0111,7,2,13,1098,active
5.02.0111,#Desdemona_Oth,15,2,13,1098,passive
5.02.0111,#Emilia_Oth,7,2,13,1098,passive
#Desdemona_Oth,5.02.0111,0,1,4,1099,active
5.02.0111,#Emilia_Oth,8,1,4,1099,passive
5.02.0111,#Othello_Oth,8,1,4,1099,passive
#Emilia_Oth,5.02.0111,8,1,6,1100,active
5.02.0111,#Desdemona_Oth,16,1,6,1100,passive
5.02.0111,#Othello_Oth,9,1,6,1100,passive
#Othello_Oth,5.02.0111,8,1,2,1101,active
5.02.0111,#Desdemona_Oth,17,1,2,1101,passive
5.02.0111,#Emilia_Oth,9,1,2,1101,passive
#Emilia_Oth,5.02.0111,9,3,22,1102,active
5.02.0111,#Desdemona_Oth,18,3,22,1102,passive
5.02.0111,#Othello_Oth,10,3,22,1102,passive
#Desdemona_Oth,5.02.0111,1,1,5,1103,active
5.02.0111,#Emilia_Oth,10,1,5,1103,passive
5.02.0111,#Othello_Oth,11,1,5,1103,passive
#Emilia_Oth,5.02.0111,10,1,6,1104,active
5.02.0111,#Desdemona_Oth,19,1,6,1104,passive
5.02.0111,#Othello_Oth,12,1,6,1104,passive
#Desdemona_Oth,5.02.0111,2,2,12,1105,active
5.02.0111,#Emilia_Oth,11,2,12,1105,passive
5.02.0111,#Othello_Oth,13,2,12,1105,passive
#Othello_Oth,5.02.0111,9,1,6,1106,active
5.02.0111,#Desdemona_Oth,20,1,6,1106,passive
5.02.0111,#Emilia_Oth,12,1,6,1106,passive
#Emilia_Oth,5.02.0111,11,2,3,1107,active
5.02.0111,#Desdemona_Oth,21,2,3,1107,passive
5.02.0111,#Othello_Oth,14,2,3,1107,passive
#Othello_Oth,5.02.0111,10,1,9,1108,active
5.02.0111,#Desdemona_Oth,22,1,9,1108,passive
5.02.0111,#Emilia_Oth,13,1,9,1108,passive
#Emilia_Oth,5.02.0111,12,1,9,1109,active
5.02.0111,#Desdemona_Oth,23,1,9,1109,passive
5.02.0111,#Othello_Oth,15,1,9,1109,passive
#Othello_Oth,5.02.0111,11,2,13,1110,active
5.02.0111,#Desdemona_Oth,24,2,13,1110,passive
5.02.0111,#Emilia_Oth,14,2,13,1110,passive
#Emilia_Oth,5.02.0111,13,1,10,1111,active
5.02.0111,#Desdemona_Oth,25,1,10,1111,passive
5.02.0111,#Othello_Oth,16,1,10,1111,passive
#Othello_Oth,5.02.0111,12,1,9,1112,active
5.02.0111,#Desdemona_Oth,26,1,9,1112,passive
5.02.0111,#Emilia_Oth,15,1,9,1112,passive
#Emilia_Oth,5.02.0111,14,1,9,1113,active
5.02.0111,#Desdemona_Oth,27,1,9,1113,passive
5.02.0111,#Othello_Oth,17,1,9,1113,passive
#Othello_Oth,5.02.0111,13,1,5,1114,active
5.02.0111,#Desdemona_Oth,28,1,5,1114,passive
5.02.0111,#Emilia_Oth,16,1,5,1114,passive
#Emilia_Oth,5.02.0111,15,2,16,1115,active
5.02.0111,#Desdemona_Oth,29,2,16,1115,passive
5.02.0111,#Othello_Oth,18,2,16,1115,passive
#Othello_Oth,5.02.0111,14,4,33,1116,active
5.02.0111,#Desdemona_Oth,30,4,33,1116,passive
5.02.0111,#Emilia_Oth,17,4,33,1116,passive
#Emilia_Oth,5.02.0111,16,1,2,1117,active
5.02.0111,#Desdemona_Oth,31,1,2,1117,passive
5.02.0111,#Othello_Oth,19,1,2,1117,passive
#Othello_Oth,5.02.0111,15,1,2,1118,active
5.02.0111,#Desdemona_Oth,32,1,2,1118,passive
5.02.0111,#Emilia_Oth,18,1,2,1118,passive
#Emilia_Oth,5.02.0111,17,1,6,1119,active
5.02.0111,#Desdemona_Oth,33,1,6,1119,passive
5.02.0111,#Othello_Oth,20,1,6,1119,passive
#Othello_Oth,5.02.0111,16,4,28,1120,active
5.02.0111,#Desdemona_Oth,34,4,28,1120,passive
5.02.0111,#Emilia_Oth,19,4,28,1120,passive
#Emilia_Oth,5.02.0111,18,1,2,1121,active
5.02.0111,#Desdemona_Oth,35,1,2,1121,passive
5.02.0111,#Othello_Oth,21,1,2,1121,passive
#Othello_Oth,5.02.0111,17,3,23,1122,active
5.02.0111,#Desdemona_Oth,36,3,23,1122,passive
5.02.0111,#Emilia_Oth,20,3,23,1122,passive
#Emilia_Oth,5.02.0111,19,1,2,1123,active
5.02.0111,#Desdemona_Oth,37,1,2,1123,passive
5.02.0111,#Othello_Oth,22,1,2,1123,passive
#Othello_Oth,5.02.0111,18,2,9,1124,active
5.02.0111,#Desdemona_Oth,38,2,9,1124,passive
5.02.0111,#Emilia_Oth,21,2,9,1124,passive
#Emilia_Oth,5.02.0111,20,2,14,1125,active
5.02.0111,#Desdemona_Oth,39,2,14,1125,passive
5.02.0111,#Othello_Oth,23,2,14,1125,passive
#Othello_Oth,5.02.0111,19,3,17,1126,active
5.02.0111,#Desdemona_Oth,40,3,17,1126,passive
