tag,type,n,text,xml:id,who,lemma,ana,prev,part,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,5.2.794,heavy,fs-lll-0429490,,heavy,#j,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.794,in,fs-lll-0429510,,in,#acp-p,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.794,my,fs-lll-0429530,,my,#po,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.794,tongue,fs-lll-0429550,,tongue,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
pc,,5.2.794,.,fs-lll-0429560,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.794,The,fs-lll-0429580,,the,#d,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.794,King,fs-lll-0429600,,king,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.794,your,fs-lll-0429620,,your,#po,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.794,father,fs-lll-0429640,,father,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
pc,,5.2.794,—,fs-lll-0429650,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
sp,,,,sp-2692,{'#Princess_LLL'},,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Princess_LLL
l,,5.2.795,,ftln-2692,,,,,I,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Princess_LLL
w,,5.2.795,Dead,fs-lll-0429670,,dead,#j,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Princess_LLL
pc,,5.2.795,",",fs-lll-0429680,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Princess_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.795,for,fs-lll-0429700,,for,#acp-p,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Princess_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.795,my,fs-lll-0429720,,my,#po,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Princess_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.795,life,fs-lll-0429740,,life,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Princess_LLL
pc,,5.2.795,.,fs-lll-0429750,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Princess_LLL
sp,,,,sp-2693,{'#Marcade_LLL'},,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
l,,5.2.796,,ftln-2693,,,,,F,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
w,,5.2.796,Even,fs-lll-0429770,,even,#av,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.796,so,fs-lll-0429790,,so,#av,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
pc,,5.2.796,.,fs-lll-0429800,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.796,My,fs-lll-0429820,,my,#po,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.796,tale,fs-lll-0429840,,tale,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.796,is,fs-lll-0429860,,be,#vvz,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.796,told,fs-lll-0429880,,tell,#vvn,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
pc,,5.2.796,.,fs-lll-0429890,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Marcade_LLL
sp,,,,sp-2694,{'#Berowne_LLL'},,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
l,,5.2.797,,ftln-2694,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
w,,5.2.797,Worthies,fs-lll-0429910,,worthy,#n2_j,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
pc,,5.2.797,",",fs-lll-0429920,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.797,away,fs-lll-0429940,,away,#av,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
pc,,5.2.797,!,fs-lll-0429950,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.797,The,fs-lll-0429970,,the,#d,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.797,scene,fs-lll-0429990,,scene,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.797,begins,fs-lll-0430010,,begin,#vvz,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.797,to,fs-lll-0430030,,to,#acp-cs,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.797,cloud,fs-lll-0430050,,cloud,#vvi,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
pc,,5.2.797,.,fs-lll-0430060,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Berowne_LLL
sp,,,,sp-2695,{'#Armado_LLL'},,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
p,,,,p-2695,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
lb,,5.2.798,,ftln-2695,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
w,,5.2.798,For,fs-lll-0430080,,for,#acp-p,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.798,mine,fs-lll-0430100,,my,#po,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.798,own,fs-lll-0430120,,own,#d,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.798,part,fs-lll-0430140,,part,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
pc,,5.2.798,",",fs-lll-0430150,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.798,I,fs-lll-0430170,,i,#pns,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.798,breathe,fs-lll-0430190,,breathe,#vvb,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.798,free,fs-lll-0430210,,free,#j,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.798,breath,fs-lll-0430230,,breath,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
pc,,5.2.798,.,fs-lll-0430240,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.798,I,fs-lll-0430260,,i,#pns,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
lb,,5.2.799,,ftln-2696,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
w,,5.2.799,have,fs-lll-0430270,,have,#vvb,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.799,seen,fs-lll-0430290,,see,#vvn,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.799,the,fs-lll-0430310,,the,#d,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.799,day,fs-lll-0430330,,day,#n1,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
w,,5.2.799,of,fs-lll-0430350,,of,#acp-p,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,#Armado_LLL
c,,, ,,,,,,,,5,2,#Armado_LLL #Berowne_LLL #Boy_LLL #Boyet_LLL #Costard_LLL #Dumaine_LLL #Katherine_LLL #King_LLL #Longaville_LLL #Marcade_LLL #Maria_LLL #Princess_LLL #Rosaline_LLL,72,
