tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
pc,,5.3.153,",",fs-wt-0522660,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
l,,5.3.154,,ftln-3441,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
w,,5.3.154,And,fs-wt-0522670,,and,#cc,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.154,from,fs-wt-0522690,,from,#acp-p,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.154,your,fs-wt-0522710,,your,#po,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.154,sacred,fs-wt-0522730,,sacred,#j,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.154,vials,fs-wt-0522750,,vial,#n2,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.154,pour,fs-wt-0522770,,pour,#vvb,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.154,your,fs-wt-0522790,,your,#po,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.154,graces,fs-wt-0522810,,grace,#n2,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
l,,5.3.155,,ftln-3442,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
w,,5.3.155,Upon,fs-wt-0522820,,upon,#acp-p,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.155,my,fs-wt-0522840,,my,#po,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.155,daughter’s,fs-wt-0522860,,daughter,#n1g,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.155,head,fs-wt-0522880,,head,#n1,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.155,!,fs-wt-0522890,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.155,Tell,fs-wt-0522910,,tell,#vvb,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.155,me,fs-wt-0522930,,i,#pno,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.155,",",fs-wt-0522940,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.155,mine,fs-wt-0522960,,my,#po,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.155,own,fs-wt-0522980,,own,#d,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.155,",",fs-wt-0522990,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
l,,5.3.156,,ftln-3443,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
w,,5.3.156,Where,fs-wt-0523000,,where,#crq-q,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.156,hast,fs-wt-0523020,,have,#vv2,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.156,thou,fs-wt-0523040,,thou,#pns,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.156,been,fs-wt-0523060,,be,#vvn,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.156,preserved,fs-wt-0523080,,preserve,#vvn,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.156,?,fs-wt-0523090,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.156,Where,fs-wt-0523110,,where,#crq-q,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.156,lived,fs-wt-0523130,,live,#vvn,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.156,?,fs-wt-0523140,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.156,How,fs-wt-0523160,,how,#crq-q,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.157,found,fs-wt-0523170,,find,#vvn,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
l,,5.3.158,,ftln-3445,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
w,,5.3.158,Thy,fs-wt-0523180,,thy,#po,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.158,father’s,fs-wt-0523200,,father,#n1g,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.158,court,fs-wt-0523220,,court,#n1,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.158,?,fs-wt-0523230,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.158,For,fs-wt-0523250,,for,#acp-cs,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.158,thou,fs-wt-0523270,,thou,#pns,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.158,shalt,fs-wt-0523290,,shall,#vm2,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.158,hear,fs-wt-0523310,,hear,#vvi,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.158,that,fs-wt-0523330,,that,#cs,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.158,I,fs-wt-0523350,,i,#pns,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.158,",",fs-wt-0523360,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
l,,5.3.159,,ftln-3446,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
w,,5.3.159,Knowing,fs-wt-0523370,,know,#vvg,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.159,by,fs-wt-0523390,,by,#acp-p,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.159,Paulina,fs-wt-0523410,,Paulina,#n1-nn,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.159,that,fs-wt-0523430,,that,#cs,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.159,the,fs-wt-0523450,,the,#d,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.159,oracle,fs-wt-0523470,,oracle,#n1,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
l,,5.3.160,,ftln-3447,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
w,,5.3.160,Gave,fs-wt-0523480,,give,#vvd,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.160,hope,fs-wt-0523500,,hope,#n1,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.160,thou,fs-wt-0523520,,thou,#pns,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.160,wast,fs-wt-0523540,,be,#vvd2,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.160,in,fs-wt-0523560,,in,#acp-p,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.160,being,fs-wt-0523580,,be,#vvg,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.160,",",fs-wt-0523590,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.160,have,fs-wt-0523610,,have,#vvb,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.160,preserved,fs-wt-0523630,,preserve,#vvn,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
l,,5.3.161,,ftln-3448,,,,I,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
w,,5.3.161,Myself,fs-wt-0523640,,myself,#px,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.161,to,fs-wt-0523660,,to,#acp-cs,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.161,see,fs-wt-0523680,,see,#vvi,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.161,the,fs-wt-0523700,,the,#d,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.161,issue,fs-wt-0523720,,issue,#n1,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
pc,,5.3.161,.,fs-wt-0523730,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Hermione_WT
sp,,,,sp-3449,{'#Paulina_WT'},,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
l,,5.3.162,,ftln-3449,,,,F,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
w,,5.3.162,There’s,fs-wt-0523750,,there|be,#acp-av|vvz,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.162,time,fs-wt-0523770,,time,#n1,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.162,enough,fs-wt-0523790,,enough,#av_d,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.162,for,fs-wt-0523810,,for,#acp-p,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
w,,5.3.162,that,fs-wt-0523830,,that,#d,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
pc,,5.3.162,",",fs-wt-0523840,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
l,,5.3.163,,ftln-3450,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
w,,5.3.163,Lest,fs-wt-0523850,,lest,#cs,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,#Paulina_WT
c,,, ,,,,,,,,5,3,#ATTENDANTS_WT #Camillo_WT #Florizell_WT #Hermione_WT #Leontes_WT #Paulina_WT #Perdita_WT #Polixenes_WT,93,
