tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,1.1.18,fair,fs-r3-0002890,,fair,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.18,proportion,fs-r3-0002910,,proportion,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.18,",",fs-r3-0002920,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.19,,ftln-0019,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.19,Cheated,fs-r3-0002930,,cheat,#vvn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.19,of,fs-r3-0002950,,of,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.19,feature,fs-r3-0002970,,feature,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.19,by,fs-r3-0002990,,by,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.19,dissembling,fs-r3-0003010,,dissemble,#j_vg,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.19,nature,fs-r3-0003030,,nature,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.19,",",fs-r3-0003040,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.20,,ftln-0020,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.20,Deformed,fs-r3-0003050,,deform,#vvn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.20,",",fs-r3-0003060,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.20,unfinished,fs-r3-0003080,,unfinished,#j_vn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.20,",",fs-r3-0003090,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.20,sent,fs-r3-0003110,,send,#vvn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.20,before,fs-r3-0003130,,before,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.20,my,fs-r3-0003150,,my,#po,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.20,time,fs-r3-0003170,,time,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.21,,ftln-0021,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.21,Into,fs-r3-0003180,,into,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.21,this,fs-r3-0003200,,this,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.21,breathing,fs-r3-0003220,,breathe,#j_vg,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.21,world,fs-r3-0003240,,world,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.21,scarce,fs-r3-0003260,,scarce,#av_j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.21,half,fs-r3-0003280,,half,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.21,made,fs-r3-0003300,,make,#vvn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.21,up,fs-r3-0003320,,up,#acp-av,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.21,",",fs-r3-0003330,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.22,,ftln-0022,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.22,And,fs-r3-0003340,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.22,that,fs-r3-0003360,,that,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.22,so,fs-r3-0003380,,so,#av,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.22,lamely,fs-r3-0003400,,lame,#av_j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.22,and,fs-r3-0003420,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.22,unfashionable,fs-r3-0003440,,unfashionable,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.23,,ftln-0023,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.23,That,fs-r3-0003450,,that,#cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,dogs,fs-r3-0003470,,dog,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,bark,fs-r3-0003490,,bark,#vvb,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,at,fs-r3-0003510,,at,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,me,fs-r3-0003530,,i,#pno,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,as,fs-r3-0003550,,as,#acp-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,I,fs-r3-0003570,,i,#pns,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,halt,fs-r3-0003590,,halt,#vvb,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,by,fs-r3-0003610,,by,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.23,them,fs-r3-0003630,,they,#pno,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.23,—,fs-r3-0003640,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.24,,ftln-0024,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.24,Why,fs-r3-0003650,,why,#crq-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.24,",",fs-r3-0003660,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.24,I,fs-r3-0003680,,i,#pns,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.24,",",fs-r3-0003690,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.24,in,fs-r3-0003710,,in,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.24,this,fs-r3-0003730,,this,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.24,weak,fs-r3-0003750,,weak,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.24,piping,fs-r3-0003770,,pipe,#j_vg,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.24,time,fs-r3-0003790,,time,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.24,of,fs-r3-0003810,,of,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.24,peace,fs-r3-0003830,,peace,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.24,",",fs-r3-0003840,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.25,,ftln-0025,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.25,Have,fs-r3-0003850,,have,#vvb,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.25,no,fs-r3-0003870,,no,#d-x,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.25,delight,fs-r3-0003890,,delight,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.25,to,fs-r3-0003910,,to,#acp-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.25,pass,fs-r3-0003930,,pass,#vvi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.25,away,fs-r3-0003950,,away,#av,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.25,the,fs-r3-0003970,,the,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.25,time,fs-r3-0003990,,time,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.25,",",fs-r3-0004000,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.26,,ftln-0026,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.26,Unless,fs-r3-0004010,,unless,#cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.26,to,fs-r3-0004030,,to,#acp-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.26,see,fs-r3-0004050,,see,#vvi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.26,my,fs-r3-0004070,,my,#po,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.26,shadow,fs-r3-0004090,,shadow,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.26,in,fs-r3-0004110,,in,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.26,the,fs-r3-0004130,,the,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.26,sun,fs-r3-0004150,,sun,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.27,,ftln-0027,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.27,And,fs-r3-0004160,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.27,descant,fs-r3-0004180,,descant,#vvi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.27,on,fs-r3-0004200,,on,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.27,mine,fs-r3-0004220,,my,#po,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.27,own,fs-r3-0004240,,own,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.27,deformity,fs-r3-0004260,,deformity,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.27,.,fs-r3-0004270,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.28,,ftln-0028,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.28,And,fs-r3-0004280,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.28,therefore,fs-r3-0004300,,therefore,#av,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.28,",",fs-r3-0004310,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.28,since,fs-r3-0004330,,since,#acp-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.28,I,fs-r3-0004350,,i,#pns,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.28,cannot,fs-r3-0004370,,can,#vmb-x,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.28,prove,fs-r3-0004390,,prove,#vvi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.28,a,fs-r3-0004410,,a,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.28,lover,fs-r3-0004430,,lover,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.29,,ftln-0029,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.29,To,fs-r3-0004440,,to,#acp-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.29,entertain,fs-r3-0004460,,entertain,#vvi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.29,these,fs-r3-0004480,,these,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.29,fair,fs-r3-0004500,,fair,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.29,well-spoken,fs-r3-0004520,,well-spoken,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.29,days,fs-r3-0004540,,day,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.29,",",fs-r3-0004550,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.30,,ftln-0030,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.30,I,fs-r3-0004560,,i,#pns,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.30,am,fs-r3-0004580,,be,#vvm,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.30,determinèd,fs-r3-0004600,,determine,#vvn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.30,to,fs-r3-0004620,,to,#acp-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.30,prove,fs-r3-0004640,,prove,#vvi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.30,a,fs-r3-0004660,,a,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.30,villain,fs-r3-0004680,,villain,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.31,,ftln-0031,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.31,And,fs-r3-0004690,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.31,hate,fs-r3-0004710,,hate,#vvi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.31,the,fs-r3-0004730,,the,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.31,idle,fs-r3-0004750,,idle,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.31,pleasures,fs-r3-0004770,,pleasure,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.31,of,fs-r3-0004790,,of,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.31,these,fs-r3-0004810,,these,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.31,days,fs-r3-0004830,,day,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.31,.,fs-r3-0004840,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.32,,ftln-0032,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.32,Plots,fs-r3-0004850,,plot,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.32,have,fs-r3-0004870,,have,#vvb,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.32,I,fs-r3-0004890,,i,#pns,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.32,laid,fs-r3-0004910,,lay,#vvn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.32,",",fs-r3-0004920,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.32,inductions,fs-r3-0004940,,induction,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.32,dangerous,fs-r3-0004960,,dangerous,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.32,",",fs-r3-0004970,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.33,,ftln-0033,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.33,By,fs-r3-0004980,,by,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.33,drunken,fs-r3-0005000,,drunken,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.33,prophecies,fs-r3-0005020,,prophecy,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.33,",",fs-r3-0005030,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.33,libels,fs-r3-0005050,,libel,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.33,",",fs-r3-0005060,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.33,and,fs-r3-0005080,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.33,dreams,fs-r3-0005100,,dream,#n2,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.33,",",fs-r3-0005110,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.34,,ftln-0034,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.34,To,fs-r3-0005120,,to,#acp-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.34,set,fs-r3-0005140,,set,#vvi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.34,my,fs-r3-0005160,,my,#po,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.34,brother,fs-r3-0005180,,brother,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.34,Clarence,fs-r3-0005200,,Clarence,#n1-nn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.34,and,fs-r3-0005220,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.34,the,fs-r3-0005240,,the,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.34,King,fs-r3-0005260,,king,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.35,,ftln-0035,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.35,In,fs-r3-0005270,,in,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.35,deadly,fs-r3-0005290,,deadly,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.35,hate,fs-r3-0005310,,hate,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.35,",",fs-r3-0005320,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.35,the,fs-r3-0005340,,the,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.35,one,fs-r3-0005360,,one,#pi,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.35,against,fs-r3-0005380,,against,#acp-p,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.35,the,fs-r3-0005400,,the,#d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.35,other,fs-r3-0005420,,other,#pi_d,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.35,;,fs-r3-0005430,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.36,,ftln-0036,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.36,And,fs-r3-0005440,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.36,if,fs-r3-0005460,,if,#cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.36,King,fs-r3-0005480,,king,#n1,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.36,Edward,fs-r3-0005500,,Edward,#n1-nn,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.36,be,fs-r3-0005520,,be,#vvb,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.36,as,fs-r3-0005540,,as,#acp-av,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.36,true,fs-r3-0005560,,true,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.36,and,fs-r3-0005580,,and,#cc,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.36,just,fs-r3-0005600,,just,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
l,,1.1.37,,ftln-0037,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
w,,1.1.37,As,fs-r3-0005610,,as,#acp-cs,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.37,I,fs-r3-0005630,,i,#pns,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.37,am,fs-r3-0005650,,be,#vvm,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
w,,1.1.37,subtle,fs-r3-0005670,,subtle,#j,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
pc,,1.1.37,",",fs-r3-0005680,,,,,,,1,1,#RichardIII_R3,1,#RichardIII_R3
c,,, ,,,,,,,,1,1,#RichardIII_R3,1,
