tag,type,n,text,xml:id,who,ana,lemma,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
w,,4.5.22,great,fs-1h6-0335310,,#j,great,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.22,;,fs-1h6-0335320,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.22,so,fs-1h6-0335340,,#av,so,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.22,your,fs-1h6-0335360,,#po,your,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.22,regard,fs-1h6-0335380,,#n1,regard,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.22,should,fs-1h6-0335400,,#vmd,shall,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.22,be,fs-1h6-0335420,,#vvi,be,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.22,.,fs-1h6-0335430,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.23,,ftln-1959,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.23,My,fs-1h6-0335440,,#po,my,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.23,worth,fs-1h6-0335460,,#n1,worth,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.23,unknown,fs-1h6-0335480,,#j,unknown,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.23,",",fs-1h6-0335490,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.23,no,fs-1h6-0335510,,#d-x,no,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.23,loss,fs-1h6-0335530,,#n1,loss,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.23,is,fs-1h6-0335550,,#vvz,be,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.23,known,fs-1h6-0335570,,#vvn,know,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.23,in,fs-1h6-0335590,,#acp-p,in,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.23,me,fs-1h6-0335610,,#pno,i,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.23,.,fs-1h6-0335620,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.24,,ftln-1960,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.24,Upon,fs-1h6-0335630,,#acp-p,upon,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.24,my,fs-1h6-0335650,,#po,my,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.24,death,fs-1h6-0335670,,#n1,death,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.24,",",fs-1h6-0335680,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.24,the,fs-1h6-0335700,,#d,the,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.24,French,fs-1h6-0335720,,#j-nn,French,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.24,can,fs-1h6-0335740,,#vmb,can,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.24,little,fs-1h6-0335760,,#av_j,little,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.24,boast,fs-1h6-0335780,,#vvi,boast,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.24,;,fs-1h6-0335790,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.25,,ftln-1961,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.25,In,fs-1h6-0335800,,#acp-p,in,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,yours,fs-1h6-0335820,,#png,you,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,they,fs-1h6-0335840,,#pns,they,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,will,fs-1h6-0335860,,#vmb,will,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.25,;,fs-1h6-0335870,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,in,fs-1h6-0335890,,#acp-p,in,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,you,fs-1h6-0335910,,#pn,you,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,all,fs-1h6-0335930,,#d,all,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,hopes,fs-1h6-0335950,,#n2,hope,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,are,fs-1h6-0335970,,#vvb,be,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.25,lost,fs-1h6-0335990,,#vvn,lose,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.25,.,fs-1h6-0336000,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.26,,ftln-1962,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.26,Flight,fs-1h6-0336010,,#n1,flight,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.26,cannot,fs-1h6-0336030,,#vmb-x,can,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.26,stain,fs-1h6-0336050,,#vvi,stain,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.26,the,fs-1h6-0336070,,#d,the,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.26,honor,fs-1h6-0336090,,#n1,honour,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.26,you,fs-1h6-0336110,,#pn,you,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.26,have,fs-1h6-0336130,,#vvb,have,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.26,won,fs-1h6-0336150,,#vvn,win,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.26,",",fs-1h6-0336160,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.27,,ftln-1963,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.27,But,fs-1h6-0336170,,#acp-cc,but,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.27,mine,fs-1h6-0336190,,#png,i,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.27,it,fs-1h6-0336210,,#pn,it,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.27,will,fs-1h6-0336230,,#vmb,will,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.27,",",fs-1h6-0336240,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.27,that,fs-1h6-0336260,,#cs,that,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.27,no,fs-1h6-0336280,,#d-x,no,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.27,exploit,fs-1h6-0336300,,#n1,exploit,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.27,have,fs-1h6-0336320,,#vvb,have,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.27,done,fs-1h6-0336340,,#vvn,do,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.27,.,fs-1h6-0336350,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.28,,ftln-1964,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.28,You,fs-1h6-0336360,,#pn,you,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.28,fled,fs-1h6-0336380,,#vvd,flee,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.28,for,fs-1h6-0336400,,#acp-p,for,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.28,vantage,fs-1h6-0336420,,#n1,vantage,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.28,",",fs-1h6-0336430,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.28,everyone,fs-1h6-0336450,,#pi,everyone,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.28,will,fs-1h6-0336470,,#vmb,will,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.28,swear,fs-1h6-0336490,,#vvi,swear,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.28,;,fs-1h6-0336500,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.29,,ftln-1965,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.29,But,fs-1h6-0336510,,#acp-cc,but,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,if,fs-1h6-0336530,,#cs,if,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,I,fs-1h6-0336550,,#pns,i,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,bow,fs-1h6-0336570,,#vvb,bow,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.29,",",fs-1h6-0336580,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,they’ll,fs-1h6-0336600,,#pns|vmb,they|will,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,say,fs-1h6-0336620,,#vvi,say,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,it,fs-1h6-0336640,,#pn,it,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,was,fs-1h6-0336660,,#vvd,be,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,for,fs-1h6-0336680,,#acp-p,for,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.29,fear,fs-1h6-0336700,,#n1,fear,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.29,.,fs-1h6-0336710,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.30,,ftln-1966,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.30,There,fs-1h6-0336720,,#acp-av,there,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.30,is,fs-1h6-0336740,,#vvz,be,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.30,no,fs-1h6-0336760,,#d-x,no,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.30,hope,fs-1h6-0336780,,#n1,hope,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.30,that,fs-1h6-0336800,,#cs,that,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.30,ever,fs-1h6-0336820,,#av,ever,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.30,I,fs-1h6-0336840,,#pns,i,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.30,will,fs-1h6-0336860,,#vmb,will,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.30,stay,fs-1h6-0336880,,#vvi,stay,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.31,,ftln-1967,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.31,If,fs-1h6-0336890,,#cs,if,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.31,the,fs-1h6-0336910,,#d,the,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.31,first,fs-1h6-0336930,,#ord,first,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.31,hour,fs-1h6-0336950,,#n1,hour,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.31,I,fs-1h6-0336970,,#pns,i,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.31,shrink,fs-1h6-0336990,,#vvb,shrink,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.31,and,fs-1h6-0337010,,#cc,and,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.31,run,fs-1h6-0337030,,#vvb,run,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.31,away,fs-1h6-0337050,,#av,away,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.31,.,fs-1h6-0337060,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
stage,business,SD 4.5.31,,stg-1967,{'#JohnTalbot_1H6'},,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,SD 4.5.31,He,fs-1h6-0337070,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,SD 4.5.31,kneels,fs-1h6-0337090,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,SD 4.5.31,.,fs-1h6-0337100,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.32,,ftln-1968,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.32,Here,fs-1h6-0337110,,#av,here,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.32,on,fs-1h6-0337130,,#acp-p,on,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.32,my,fs-1h6-0337150,,#po,my,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.32,knee,fs-1h6-0337170,,#n1,knee,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.32,I,fs-1h6-0337190,,#pns,i,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.32,beg,fs-1h6-0337210,,#vvb,beg,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.32,mortality,fs-1h6-0337230,,#n1,mortality,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.32,",",fs-1h6-0337240,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
l,,4.5.33,,ftln-1969,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
w,,4.5.33,Rather,fs-1h6-0337250,,#av-c,rather,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.33,than,fs-1h6-0337270,,#cs,than,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.33,life,fs-1h6-0337290,,#n1,life,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.33,preserved,fs-1h6-0337310,,#vvn,preserve,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.33,with,fs-1h6-0337330,,#acp-p,with,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.33,infamy,fs-1h6-0337350,,#n1,infamy,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
pc,,4.5.33,.,fs-1h6-0337360,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#JohnTalbot_1H6
sp,,,,sp-1970,{'#Talbot_1H6'},,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#Talbot_1H6
l,,4.5.34,,ftln-1970,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#Talbot_1H6
w,,4.5.34,Shall,fs-1h6-0337380,,#vmb,shall,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#Talbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.34,all,fs-1h6-0337400,,#d,all,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#Talbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
w,,4.5.34,thy,fs-1h6-0337420,,#po,thy,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,#Talbot_1H6
c,,, ,,,,,,,,4,5,#JohnTalbot_1H6 #Talbot_1H6,141,
