node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Longaville_LLL,#Princess_LLL,12,5,2,56,279,49,56
#Longaville_LLL,#Rosaline_LLL,12,5,2,56,279,49,56
#Maria_LLL,#Holofernes_LLL,0,5,2,56,279,49,56
#Maria_LLL,#Princess_LLL,25,5,2,56,279,49,56
#Maria_LLL,#Rosaline_LLL,26,5,2,56,279,49,56
#Princess_LLL,#Holofernes_LLL,0,5,2,56,279,49,56
#Princess_LLL,#Rosaline_LLL,25,5,2,56,279,49,56
#Rosaline_LLL,#Holofernes_LLL,0,5,2,56,279,49,56
#Berowne_LLL,#Boy_LLL,2,5,2,57,8,1,57
#Berowne_LLL,#Boyet_LLL,15,5,2,57,8,1,57
#Berowne_LLL,#Costard_LLL,9,5,2,57,8,1,57
#Berowne_LLL,#Dumaine_LLL,19,5,2,57,8,1,57
#Berowne_LLL,#Katherine_LLL,14,5,2,57,8,1,57
#Berowne_LLL,#King_LLL,21,5,2,57,8,1,57
#Berowne_LLL,#Longaville_LLL,20,5,2,57,8,1,57
#Berowne_LLL,#Maria_LLL,14,5,2,57,8,1,57
#Berowne_LLL,#Princess_LLL,14,5,2,57,8,1,57
#Berowne_LLL,#Rosaline_LLL,14,5,2,57,8,1,57
#Boy_LLL,#Boyet_LLL,2,5,2,57,8,1,57
#Boy_LLL,#Katherine_LLL,2,5,2,57,8,1,57
#Boy_LLL,#Maria_LLL,2,5,2,57,8,1,57
#Boy_LLL,#Princess_LLL,2,5,2,57,8,1,57
#Boy_LLL,#Rosaline_LLL,2,5,2,57,8,1,57
#Boyet_LLL,#Katherine_LLL,23,5,2,57,8,1,57
#Boyet_LLL,#Maria_LLL,25,5,2,57,8,1,57
#Boyet_LLL,#Princess_LLL,23,5,2,57,8,1,57
#Boyet_LLL,#Rosaline_LLL,24,5,2,57,8,1,57
#Costard_LLL,#Boy_LLL,6,5,2,57,8,1,57
#Costard_LLL,#Boyet_LLL,8,5,2,57,8,1,57
#Costard_LLL,#Katherine_LLL,6,5,2,57,8,1,57
#Costard_LLL,#Maria_LLL,8,5,2,57,8,1,57
#Costard_LLL,#Princess_LLL,6,5,2,57,8,1,57
#Costard_LLL,#Rosaline_LLL,7,5,2,57,8,1,57
#Dumaine_LLL,#Boy_LLL,2,5,2,57,8,1,57
#Dumaine_LLL,#Boyet_LLL,14,5,2,57,8,1,57
#Dumaine_LLL,#Costard_LLL,7,5,2,57,8,1,57
#Dumaine_LLL,#Katherine_LLL,13,5,2,57,8,1,57
#Dumaine_LLL,#King_LLL,19,5,2,57,8,1,57
#Dumaine_LLL,#Longaville_LLL,19,5,2,57,8,1,57
#Dumaine_LLL,#Maria_LLL,13,5,2,57,8,1,57
#Dumaine_LLL,#Princess_LLL,13,5,2,57,8,1,57
#Dumaine_LLL,#Rosaline_LLL,13,5,2,57,8,1,57
#Katherine_LLL,#Maria_LLL,26,5,2,57,8,1,57
#Katherine_LLL,#Princess_LLL,26,5,2,57,8,1,57
#Katherine_LLL,#Rosaline_LLL,26,5,2,57,8,1,57
#King_LLL,#Boy_LLL,2,5,2,57,8,1,57
#King_LLL,#Boyet_LLL,13,5,2,57,8,1,57
#King_LLL,#Costard_LLL,7,5,2,57,8,1,57
#King_LLL,#Katherine_LLL,12,5,2,57,8,1,57
#King_LLL,#Longaville_LLL,20,5,2,57,8,1,57
#King_LLL,#Maria_LLL,12,5,2,57,8,1,57
#King_LLL,#Princess_LLL,12,5,2,57,8,1,57
#King_LLL,#Rosaline_LLL,12,5,2,57,8,1,57
#Longaville_LLL,#Boy_LLL,2,5,2,57,8,1,57
#Longaville_LLL,#Boyet_LLL,14,5,2,57,8,1,57
#Longaville_LLL,#Costard_LLL,7,5,2,57,8,1,57
#Longaville_LLL,#Katherine_LLL,13,5,2,57,8,1,57
#Longaville_LLL,#Maria_LLL,13,5,2,57,8,1,57
#Longaville_LLL,#Princess_LLL,13,5,2,57,8,1,57
#Longaville_LLL,#Rosaline_LLL,13,5,2,57,8,1,57
#Maria_LLL,#Princess_LLL,26,5,2,57,8,1,57
#Maria_LLL,#Rosaline_LLL,27,5,2,57,8,1,57
#Princess_LLL,#Rosaline_LLL,26,5,2,57,8,1,57
#Armado_LLL,#Boy_LLL,6,5,2,58,512,86,58
#Armado_LLL,#Boyet_LLL,1,5,2,58,512,86,58
#Armado_LLL,#Katherine_LLL,1,5,2,58,512,86,58
#Armado_LLL,#Maria_LLL,1,5,2,58,512,86,58
#Armado_LLL,#Princess_LLL,1,5,2,58,512,86,58
#Armado_LLL,#Rosaline_LLL,1,5,2,58,512,86,58
#Berowne_LLL,#Armado_LLL,1,5,2,58,512,86,58
#Berowne_LLL,#Boy_LLL,3,5,2,58,512,86,58
#Berowne_LLL,#Boyet_LLL,16,5,2,58,512,86,58
#Berowne_LLL,#Costard_LLL,10,5,2,58,512,86,58
#Berowne_LLL,#Dumaine_LLL,20,5,2,58,512,86,58
#Berowne_LLL,#Katherine_LLL,15,5,2,58,512,86,58
#Berowne_LLL,#King_LLL,22,5,2,58,512,86,58
#Berowne_LLL,#Longaville_LLL,21,5,2,58,512,86,58
#Berowne_LLL,#Maria_LLL,15,5,2,58,512,86,58
#Berowne_LLL,#Princess_LLL,15,5,2,58,512,86,58
#Berowne_LLL,#Rosaline_LLL,15,5,2,58,512,86,58
#Boy_LLL,#Boyet_LLL,3,5,2,58,512,86,58
#Boy_LLL,#Katherine_LLL,3,5,2,58,512,86,58
#Boy_LLL,#Maria_LLL,3,5,2,58,512,86,58
#Boy_LLL,#Princess_LLL,3,5,2,58,512,86,58
#Boy_LLL,#Rosaline_LLL,3,5,2,58,512,86,58
#Boyet_LLL,#Katherine_LLL,24,5,2,58,512,86,58
#Boyet_LLL,#Maria_LLL,26,5,2,58,512,86,58
#Boyet_LLL,#Princess_LLL,24,5,2,58,512,86,58
#Boyet_LLL,#Rosaline_LLL,25,5,2,58,512,86,58
#Costard_LLL,#Armado_LLL,4,5,2,58,512,86,58
#Costard_LLL,#Boy_LLL,7,5,2,58,512,86,58
#Costard_LLL,#Boyet_LLL,9,5,2,58,512,86,58
#Costard_LLL,#Katherine_LLL,7,5,2,58,512,86,58
#Costard_LLL,#Maria_LLL,9,5,2,58,512,86,58
#Costard_LLL,#Princess_LLL,7,5,2,58,512,86,58
#Costard_LLL,#Rosaline_LLL,8,5,2,58,512,86,58
#Dumaine_LLL,#Armado_LLL,1,5,2,58,512,86,58
#Dumaine_LLL,#Boy_LLL,3,5,2,58,512,86,58
#Dumaine_LLL,#Boyet_LLL,15,5,2,58,512,86,58
#Dumaine_LLL,#Costard_LLL,8,5,2,58,512,86,58
#Dumaine_LLL,#Katherine_LLL,14,5,2,58,512,86,58
#Dumaine_LLL,#King_LLL,20,5,2,58,512,86,58
#Dumaine_LLL,#Longaville_LLL,20,5,2,58,512,86,58
#Dumaine_LLL,#Maria_LLL,14,5,2,58,512,86,58
#Dumaine_LLL,#Princess_LLL,14,5,2,58,512,86,58
#Dumaine_LLL,#Rosaline_LLL,14,5,2,58,512,86,58
#Katherine_LLL,#Maria_LLL,27,5,2,58,512,86,58
#Katherine_LLL,#Princess_LLL,27,5,2,58,512,86,58
#Katherine_LLL,#Rosaline_LLL,27,5,2,58,512,86,58
#King_LLL,#Armado_LLL,1,5,2,58,512,86,58
#King_LLL,#Boy_LLL,3,5,2,58,512,86,58
#King_LLL,#Boyet_LLL,14,5,2,58,512,86,58
#King_LLL,#Costard_LLL,8,5,2,58,512,86,58
#King_LLL,#Katherine_LLL,13,5,2,58,512,86,58
#King_LLL,#Longaville_LLL,21,5,2,58,512,86,58
#King_LLL,#Maria_LLL,13,5,2,58,512,86,58
#King_LLL,#Princess_LLL,13,5,2,58,512,86,58
#King_LLL,#Rosaline_LLL,13,5,2,58,512,86,58
#Longaville_LLL,#Armado_LLL,1,5,2,58,512,86,58
#Longaville_LLL,#Boy_LLL,3,5,2,58,512,86,58
#Longaville_LLL,#Boyet_LLL,15,5,2,58,512,86,58
#Longaville_LLL,#Costard_LLL,8,5,2,58,512,86,58
#Longaville_LLL,#Katherine_LLL,14,5,2,58,512,86,58
#Longaville_LLL,#Maria_LLL,14,5,2,58,512,86,58
#Longaville_LLL,#Princess_LLL,14,5,2,58,512,86,58
#Longaville_LLL,#Rosaline_LLL,14,5,2,58,512,86,58
#Maria_LLL,#Princess_LLL,27,5,2,58,512,86,58
#Maria_LLL,#Rosaline_LLL,28,5,2,58,512,86,58
#Princess_LLL,#Rosaline_LLL,27,5,2,58,512,86,58
#Armado_LLL,#Boy_LLL,7,5,2,59,76,11,59
#Armado_LLL,#Boyet_LLL,2,5,2,59,76,11,59
#Armado_LLL,#Katherine_LLL,2,5,2,59,76,11,59
#Armado_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Armado_LLL,#Maria_LLL,2,5,2,59,76,11,59
#Armado_LLL,#Princess_LLL,2,5,2,59,76,11,59
#Armado_LLL,#Rosaline_LLL,2,5,2,59,76,11,59
#Berowne_LLL,#Armado_LLL,2,5,2,59,76,11,59
#Berowne_LLL,#Boy_LLL,4,5,2,59,76,11,59
#Berowne_LLL,#Boyet_LLL,17,5,2,59,76,11,59
#Berowne_LLL,#Costard_LLL,11,5,2,59,76,11,59
#Berowne_LLL,#Dumaine_LLL,21,5,2,59,76,11,59
#Berowne_LLL,#Katherine_LLL,16,5,2,59,76,11,59
#Berowne_LLL,#King_LLL,23,5,2,59,76,11,59
#Berowne_LLL,#Longaville_LLL,22,5,2,59,76,11,59
#Berowne_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Berowne_LLL,#Maria_LLL,16,5,2,59,76,11,59
#Berowne_LLL,#Princess_LLL,16,5,2,59,76,11,59
#Berowne_LLL,#Rosaline_LLL,16,5,2,59,76,11,59
#Boy_LLL,#Boyet_LLL,4,5,2,59,76,11,59
#Boy_LLL,#Katherine_LLL,4,5,2,59,76,11,59
#Boy_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Boy_LLL,#Maria_LLL,4,5,2,59,76,11,59
#Boy_LLL,#Princess_LLL,4,5,2,59,76,11,59
#Boy_LLL,#Rosaline_LLL,4,5,2,59,76,11,59
#Boyet_LLL,#Katherine_LLL,25,5,2,59,76,11,59
#Boyet_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Boyet_LLL,#Maria_LLL,27,5,2,59,76,11,59
#Boyet_LLL,#Princess_LLL,25,5,2,59,76,11,59
#Boyet_LLL,#Rosaline_LLL,26,5,2,59,76,11,59
#Costard_LLL,#Armado_LLL,5,5,2,59,76,11,59
#Costard_LLL,#Boy_LLL,8,5,2,59,76,11,59
#Costard_LLL,#Boyet_LLL,10,5,2,59,76,11,59
#Costard_LLL,#Katherine_LLL,8,5,2,59,76,11,59
#Costard_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Costard_LLL,#Maria_LLL,10,5,2,59,76,11,59
#Costard_LLL,#Princess_LLL,8,5,2,59,76,11,59
#Costard_LLL,#Rosaline_LLL,9,5,2,59,76,11,59
#Dumaine_LLL,#Armado_LLL,2,5,2,59,76,11,59
#Dumaine_LLL,#Boy_LLL,4,5,2,59,76,11,59
#Dumaine_LLL,#Boyet_LLL,16,5,2,59,76,11,59
#Dumaine_LLL,#Costard_LLL,9,5,2,59,76,11,59
#Dumaine_LLL,#Katherine_LLL,15,5,2,59,76,11,59
#Dumaine_LLL,#King_LLL,21,5,2,59,76,11,59
#Dumaine_LLL,#Longaville_LLL,21,5,2,59,76,11,59
#Dumaine_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Dumaine_LLL,#Maria_LLL,15,5,2,59,76,11,59
#Dumaine_LLL,#Princess_LLL,15,5,2,59,76,11,59
#Dumaine_LLL,#Rosaline_LLL,15,5,2,59,76,11,59
#Katherine_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Katherine_LLL,#Maria_LLL,28,5,2,59,76,11,59
#Katherine_LLL,#Princess_LLL,28,5,2,59,76,11,59
#Katherine_LLL,#Rosaline_LLL,28,5,2,59,76,11,59
#King_LLL,#Armado_LLL,2,5,2,59,76,11,59
#King_LLL,#Boy_LLL,4,5,2,59,76,11,59
#King_LLL,#Boyet_LLL,15,5,2,59,76,11,59
#King_LLL,#Costard_LLL,9,5,2,59,76,11,59
#King_LLL,#Katherine_LLL,14,5,2,59,76,11,59
#King_LLL,#Longaville_LLL,22,5,2,59,76,11,59
#King_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#King_LLL,#Maria_LLL,14,5,2,59,76,11,59
#King_LLL,#Princess_LLL,14,5,2,59,76,11,59
#King_LLL,#Rosaline_LLL,14,5,2,59,76,11,59
#Longaville_LLL,#Armado_LLL,2,5,2,59,76,11,59
#Longaville_LLL,#Boy_LLL,4,5,2,59,76,11,59
#Longaville_LLL,#Boyet_LLL,16,5,2,59,76,11,59
#Longaville_LLL,#Costard_LLL,9,5,2,59,76,11,59
#Longaville_LLL,#Katherine_LLL,15,5,2,59,76,11,59
#Longaville_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Longaville_LLL,#Maria_LLL,15,5,2,59,76,11,59
#Longaville_LLL,#Princess_LLL,15,5,2,59,76,11,59
#Longaville_LLL,#Rosaline_LLL,15,5,2,59,76,11,59
#Maria_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Maria_LLL,#Princess_LLL,28,5,2,59,76,11,59
#Maria_LLL,#Rosaline_LLL,29,5,2,59,76,11,59
#Princess_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Princess_LLL,#Rosaline_LLL,28,5,2,59,76,11,59
#Rosaline_LLL,#Marcade_LLL,0,5,2,59,76,11,59
#Berowne_LLL,#Boyet_LLL,18,5,2,60,1155,152,60
#Berowne_LLL,#Dumaine_LLL,22,5,2,60,1155,152,60
#Berowne_LLL,#Katherine_LLL,17,5,2,60,1155,152,60
#Berowne_LLL,#King_LLL,24,5,2,60,1155,152,60
#Berowne_LLL,#Longaville_LLL,23,5,2,60,1155,152,60
#Berowne_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#Berowne_LLL,#Maria_LLL,17,5,2,60,1155,152,60
#Berowne_LLL,#Princess_LLL,17,5,2,60,1155,152,60
#Berowne_LLL,#Rosaline_LLL,17,5,2,60,1155,152,60
#Boyet_LLL,#Katherine_LLL,26,5,2,60,1155,152,60
#Boyet_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#Boyet_LLL,#Maria_LLL,28,5,2,60,1155,152,60
#Boyet_LLL,#Princess_LLL,26,5,2,60,1155,152,60
#Boyet_LLL,#Rosaline_LLL,27,5,2,60,1155,152,60
#Dumaine_LLL,#Boyet_LLL,17,5,2,60,1155,152,60
#Dumaine_LLL,#Katherine_LLL,16,5,2,60,1155,152,60
#Dumaine_LLL,#King_LLL,22,5,2,60,1155,152,60
#Dumaine_LLL,#Longaville_LLL,22,5,2,60,1155,152,60
#Dumaine_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#Dumaine_LLL,#Maria_LLL,16,5,2,60,1155,152,60
#Dumaine_LLL,#Princess_LLL,16,5,2,60,1155,152,60
#Dumaine_LLL,#Rosaline_LLL,16,5,2,60,1155,152,60
#Katherine_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#Katherine_LLL,#Maria_LLL,29,5,2,60,1155,152,60
#Katherine_LLL,#Princess_LLL,29,5,2,60,1155,152,60
#Katherine_LLL,#Rosaline_LLL,29,5,2,60,1155,152,60
#King_LLL,#Boyet_LLL,16,5,2,60,1155,152,60
#King_LLL,#Katherine_LLL,15,5,2,60,1155,152,60
#King_LLL,#Longaville_LLL,23,5,2,60,1155,152,60
#King_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#King_LLL,#Maria_LLL,15,5,2,60,1155,152,60
#King_LLL,#Princess_LLL,15,5,2,60,1155,152,60
#King_LLL,#Rosaline_LLL,15,5,2,60,1155,152,60
#Longaville_LLL,#Boyet_LLL,17,5,2,60,1155,152,60
#Longaville_LLL,#Katherine_LLL,16,5,2,60,1155,152,60
#Longaville_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#Longaville_LLL,#Maria_LLL,16,5,2,60,1155,152,60
#Longaville_LLL,#Princess_LLL,16,5,2,60,1155,152,60
#Longaville_LLL,#Rosaline_LLL,16,5,2,60,1155,152,60
#Maria_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#Maria_LLL,#Princess_LLL,29,5,2,60,1155,152,60
#Maria_LLL,#Rosaline_LLL,30,5,2,60,1155,152,60
#Princess_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#Princess_LLL,#Rosaline_LLL,29,5,2,60,1155,152,60
#Rosaline_LLL,#Marcade_LLL,1,5,2,60,1155,152,60
#Armado_LLL,#Boyet_LLL,3,5,2,61,85,12,61
#Armado_LLL,#Katherine_LLL,3,5,2,61,85,12,61
#Armado_LLL,#Marcade_LLL,1,5,2,61,85,12,61
#Armado_LLL,#Maria_LLL,3,5,2,61,85,12,61
#Armado_LLL,#Princess_LLL,3,5,2,61,85,12,61
#Armado_LLL,#Rosaline_LLL,3,5,2,61,85,12,61
#Berowne_LLL,#Armado_LLL,3,5,2,61,85,12,61
#Berowne_LLL,#Boyet_LLL,19,5,2,61,85,12,61
#Berowne_LLL,#Dumaine_LLL,23,5,2,61,85,12,61
#Berowne_LLL,#Katherine_LLL,18,5,2,61,85,12,61
#Berowne_LLL,#King_LLL,25,5,2,61,85,12,61
#Berowne_LLL,#Longaville_LLL,24,5,2,61,85,12,61
#Berowne_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#Berowne_LLL,#Maria_LLL,18,5,2,61,85,12,61
#Berowne_LLL,#Princess_LLL,18,5,2,61,85,12,61
#Berowne_LLL,#Rosaline_LLL,18,5,2,61,85,12,61
#Boyet_LLL,#Katherine_LLL,27,5,2,61,85,12,61
#Boyet_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#Boyet_LLL,#Maria_LLL,29,5,2,61,85,12,61
#Boyet_LLL,#Princess_LLL,27,5,2,61,85,12,61
#Boyet_LLL,#Rosaline_LLL,28,5,2,61,85,12,61
#Dumaine_LLL,#Armado_LLL,3,5,2,61,85,12,61
#Dumaine_LLL,#Boyet_LLL,18,5,2,61,85,12,61
#Dumaine_LLL,#Katherine_LLL,17,5,2,61,85,12,61
#Dumaine_LLL,#King_LLL,23,5,2,61,85,12,61
#Dumaine_LLL,#Longaville_LLL,23,5,2,61,85,12,61
#Dumaine_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#Dumaine_LLL,#Maria_LLL,17,5,2,61,85,12,61
#Dumaine_LLL,#Princess_LLL,17,5,2,61,85,12,61
#Dumaine_LLL,#Rosaline_LLL,17,5,2,61,85,12,61
#Katherine_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#Katherine_LLL,#Maria_LLL,30,5,2,61,85,12,61
#Katherine_LLL,#Princess_LLL,30,5,2,61,85,12,61
#Katherine_LLL,#Rosaline_LLL,30,5,2,61,85,12,61
#King_LLL,#Armado_LLL,3,5,2,61,85,12,61
#King_LLL,#Boyet_LLL,17,5,2,61,85,12,61
#King_LLL,#Katherine_LLL,16,5,2,61,85,12,61
#King_LLL,#Longaville_LLL,24,5,2,61,85,12,61
#King_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#King_LLL,#Maria_LLL,16,5,2,61,85,12,61
#King_LLL,#Princess_LLL,16,5,2,61,85,12,61
#King_LLL,#Rosaline_LLL,16,5,2,61,85,12,61
#Longaville_LLL,#Armado_LLL,3,5,2,61,85,12,61
#Longaville_LLL,#Boyet_LLL,18,5,2,61,85,12,61
#Longaville_LLL,#Katherine_LLL,17,5,2,61,85,12,61
#Longaville_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#Longaville_LLL,#Maria_LLL,17,5,2,61,85,12,61
#Longaville_LLL,#Princess_LLL,17,5,2,61,85,12,61
#Longaville_LLL,#Rosaline_LLL,17,5,2,61,85,12,61
#Maria_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#Maria_LLL,#Princess_LLL,30,5,2,61,85,12,61
#Maria_LLL,#Rosaline_LLL,31,5,2,61,85,12,61
#Princess_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#Princess_LLL,#Rosaline_LLL,30,5,2,61,85,12,61
#Rosaline_LLL,#Marcade_LLL,2,5,2,61,85,12,61
#Armado_LLL,#Boy_LLL,8,5,2,62,22,3,62
#Armado_LLL,#Boyet_LLL,4,5,2,62,22,3,62
#Armado_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Armado_LLL,#Katherine_LLL,4,5,2,62,22,3,62
#Armado_LLL,#Marcade_LLL,2,5,2,62,22,3,62
#Armado_LLL,#Maria_LLL,4,5,2,62,22,3,62
#Armado_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Armado_LLL,#Princess_LLL,4,5,2,62,22,3,62
#Armado_LLL,#Rosaline_LLL,4,5,2,62,22,3,62
#Berowne_LLL,#Armado_LLL,4,5,2,62,22,3,62
#Berowne_LLL,#Boy_LLL,5,5,2,62,22,3,62
#Berowne_LLL,#Boyet_LLL,20,5,2,62,22,3,62
#Berowne_LLL,#Costard_LLL,12,5,2,62,22,3,62
#Berowne_LLL,#Dumaine_LLL,24,5,2,62,22,3,62
#Berowne_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Berowne_LLL,#Katherine_LLL,19,5,2,62,22,3,62
#Berowne_LLL,#King_LLL,26,5,2,62,22,3,62
#Berowne_LLL,#Longaville_LLL,25,5,2,62,22,3,62
#Berowne_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#Berowne_LLL,#Maria_LLL,19,5,2,62,22,3,62
#Berowne_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Berowne_LLL,#Princess_LLL,19,5,2,62,22,3,62
#Berowne_LLL,#Rosaline_LLL,19,5,2,62,22,3,62
#Boy_LLL,#Boyet_LLL,5,5,2,62,22,3,62
#Boy_LLL,#Holofernes_LLL,2,5,2,62,22,3,62
#Boy_LLL,#Katherine_LLL,5,5,2,62,22,3,62
#Boy_LLL,#Marcade_LLL,1,5,2,62,22,3,62
#Boy_LLL,#Maria_LLL,5,5,2,62,22,3,62
#Boy_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Boy_LLL,#Princess_LLL,5,5,2,62,22,3,62
#Boy_LLL,#Rosaline_LLL,5,5,2,62,22,3,62
#Boyet_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Boyet_LLL,#Katherine_LLL,28,5,2,62,22,3,62
#Boyet_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#Boyet_LLL,#Maria_LLL,30,5,2,62,22,3,62
#Boyet_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Boyet_LLL,#Princess_LLL,28,5,2,62,22,3,62
#Boyet_LLL,#Rosaline_LLL,29,5,2,62,22,3,62
#Costard_LLL,#Armado_LLL,6,5,2,62,22,3,62
#Costard_LLL,#Boy_LLL,9,5,2,62,22,3,62
#Costard_LLL,#Boyet_LLL,11,5,2,62,22,3,62
#Costard_LLL,#Holofernes_LLL,3,5,2,62,22,3,62
#Costard_LLL,#Katherine_LLL,9,5,2,62,22,3,62
#Costard_LLL,#Marcade_LLL,1,5,2,62,22,3,62
#Costard_LLL,#Maria_LLL,11,5,2,62,22,3,62
#Costard_LLL,#Nathaniel_LLL,3,5,2,62,22,3,62
#Costard_LLL,#Princess_LLL,9,5,2,62,22,3,62
#Costard_LLL,#Rosaline_LLL,10,5,2,62,22,3,62
#Dumaine_LLL,#Armado_LLL,4,5,2,62,22,3,62
#Dumaine_LLL,#Boy_LLL,5,5,2,62,22,3,62
#Dumaine_LLL,#Boyet_LLL,19,5,2,62,22,3,62
#Dumaine_LLL,#Costard_LLL,10,5,2,62,22,3,62
#Dumaine_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Dumaine_LLL,#Katherine_LLL,18,5,2,62,22,3,62
#Dumaine_LLL,#King_LLL,24,5,2,62,22,3,62
#Dumaine_LLL,#Longaville_LLL,24,5,2,62,22,3,62
#Dumaine_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#Dumaine_LLL,#Maria_LLL,18,5,2,62,22,3,62
#Dumaine_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Dumaine_LLL,#Princess_LLL,18,5,2,62,22,3,62
#Dumaine_LLL,#Rosaline_LLL,18,5,2,62,22,3,62
#Holofernes_LLL,#Marcade_LLL,0,5,2,62,22,3,62
#Holofernes_LLL,#Nathaniel_LLL,5,5,2,62,22,3,62
#Katherine_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Katherine_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#Katherine_LLL,#Maria_LLL,31,5,2,62,22,3,62
#Katherine_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Katherine_LLL,#Princess_LLL,31,5,2,62,22,3,62
#Katherine_LLL,#Rosaline_LLL,31,5,2,62,22,3,62
#King_LLL,#Armado_LLL,4,5,2,62,22,3,62
#King_LLL,#Boy_LLL,5,5,2,62,22,3,62
#King_LLL,#Boyet_LLL,18,5,2,62,22,3,62
#King_LLL,#Costard_LLL,10,5,2,62,22,3,62
#King_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#King_LLL,#Katherine_LLL,17,5,2,62,22,3,62
#King_LLL,#Longaville_LLL,25,5,2,62,22,3,62
#King_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#King_LLL,#Maria_LLL,17,5,2,62,22,3,62
#King_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#King_LLL,#Princess_LLL,17,5,2,62,22,3,62
#King_LLL,#Rosaline_LLL,17,5,2,62,22,3,62
#Longaville_LLL,#Armado_LLL,4,5,2,62,22,3,62
#Longaville_LLL,#Boy_LLL,5,5,2,62,22,3,62
#Longaville_LLL,#Boyet_LLL,19,5,2,62,22,3,62
#Longaville_LLL,#Costard_LLL,10,5,2,62,22,3,62
#Longaville_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Longaville_LLL,#Katherine_LLL,18,5,2,62,22,3,62
#Longaville_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#Longaville_LLL,#Maria_LLL,18,5,2,62,22,3,62
#Longaville_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Longaville_LLL,#Princess_LLL,18,5,2,62,22,3,62
#Longaville_LLL,#Rosaline_LLL,18,5,2,62,22,3,62
#Maria_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Maria_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#Maria_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Maria_LLL,#Princess_LLL,31,5,2,62,22,3,62
#Maria_LLL,#Rosaline_LLL,32,5,2,62,22,3,62
#Nathaniel_LLL,#Marcade_LLL,0,5,2,62,22,3,62
#Princess_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Princess_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#Princess_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Princess_LLL,#Rosaline_LLL,31,5,2,62,22,3,62
#Rosaline_LLL,#Holofernes_LLL,1,5,2,62,22,3,62
#Rosaline_LLL,#Marcade_LLL,3,5,2,62,22,3,62
#Rosaline_LLL,#Nathaniel_LLL,1,5,2,62,22,3,62
#Armado_LLL,#Boy_LLL,9,5,2,63,96,18,63
#Armado_LLL,#Boyet_LLL,5,5,2,63,96,18,63
#Armado_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Armado_LLL,#Katherine_LLL,5,5,2,63,96,18,63
#Armado_LLL,#Marcade_LLL,3,5,2,63,96,18,63
#Armado_LLL,#Maria_LLL,5,5,2,63,96,18,63
